lsoa_code,borough,major_category,minor_category,value,year,month
E01004675,Westminster,Sexual Offences,Other Sexual,0,2016,1
E01004286,Tower Hamlets,Sexual Offences,Other Sexual,0,2016,4
E01004238,Tower Hamlets,Sexual Offences,Other Sexual,0,2016,7
E01004733,Westminster,Sexual Offences,Other Sexual,0,2016,3
E01004742,Westminster,Sexual Offences,Other Sexual,0,2016,3
E01004736,Westminster,Sexual Offences,Other Sexual,0,2016,6
E01004300,Tower Hamlets,Sexual Offences,Other Sexual,0,2016,9
E01004300,Tower Hamlets,Sexual Offences,Other Sexual,0,2016,1
E01004226,Tower Hamlets,Sexual Offences,Other Sexual,0,2016,4
E01004250,Tower Hamlets,Sexual Offences,Other Sexual,0,2016,1
E01004286,Tower Hamlets,Sexual Offences,Other Sexual,0,2016,11
E01004391,Waltham Forest,Sexual Offences,Other Sexual,0,2016,11
E01004372,Waltham Forest,Sexual Offences,Other Sexual,0,2016,7
E01004409,Waltham Forest,Sexual Offences,Other Sexual,0,2016,6
E01000071,Barking and Dagenham,Sexual Offences,Other Sexual,0,2016,9
E01000006,Barking and Dagenham,Sexual Offences,Other Sexual,0,2016,7
E01000006,Barking and Dagenham,Sexual Offences,Other Sexual,0,2016,8
E01002993,Kingston upon Thames,Sexual Offences,Other Sexual,0,2016,12
E01002968,Kingston upon Thames,Sexual Offences,Other Sexual,0,2016,3
E01003906,Richmond upon Thames,Sexual Offences,Other Sexual,0,2016,4
E01003853,Richmond upon Thames,Sexual Offences,Other Sexual,0,2016,5
E01001899,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2016,9
E01001950,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2016,8
E01001855,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2016,12
E01001869,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2016,2
E01001900,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2016,6
E01001953,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2016,4
E01001888,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2016,2
E01001942,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2016,2
E01002839,Kensington and Chelsea,Sexual Offences,Other Sexual,0,2016,1
E01002888,Kensington and Chelsea,Sexual Offences,Other Sexual,0,2016,10
E01002819,Kensington and Chelsea,Sexual Offences,Other Sexual,0,2016,7
E01002882,Kensington and Chelsea,Sexual Offences,Other Sexual,0,2016,5
E01002831,Kensington and Chelsea,Sexual Offences,Other Sexual,0,2016,2
E01001172,Croydon,Sexual Offences,Other Sexual,0,2016,3
E01001180,Croydon,Sexual Offences,Other Sexual,0,2016,12
E01001510,Enfield,Sexual Offences,Other Sexual,0,2016,2
E01001516,Enfield,Sexual Offences,Other Sexual,0,2016,2
E01001545,Enfield,Sexual Offences,Other Sexual,0,2016,7
E01001431,Enfield,Sexual Offences,Other Sexual,0,2016,3
E01001516,Enfield,Sexual Offences,Other Sexual,0,2016,4
E01001441,Enfield,Sexual Offences,Other Sexual,0,2016,10
E01001714,Hackney,Sexual Offences,Other Sexual,0,2016,10
E01001821,Hackney,Sexual Offences,Other Sexual,0,2016,4
E01003019,Lambeth,Sexual Offences,Other Sexual,0,2016,4
E01003156,Lambeth,Sexual Offences,Other Sexual,0,2016,3
E01003080,Lambeth,Sexual Offences,Other Sexual,0,2016,1
E01003047,Lambeth,Sexual Offences,Other Sexual,0,2016,5
E01003062,Lambeth,Sexual Offences,Other Sexual,0,2016,11
E01003041,Lambeth,Sexual Offences,Other Sexual,0,2016,4
E01003020,Lambeth,Sexual Offences,Other Sexual,0,2016,2
E01004734,Westminster,Sexual Offences,Other Sexual,0,2016,11
E01004691,Westminster,Sexual Offences,Other Sexual,0,2016,8
E01004754,Westminster,Sexual Offences,Other Sexual,0,2016,3
E01004204,Tower Hamlets,Sexual Offences,Other Sexual,0,2016,3
E01004272,Tower Hamlets,Sexual Offences,Other Sexual,0,2016,4
E01004409,Waltham Forest,Sexual Offences,Other Sexual,0,2016,12
E01004394,Waltham Forest,Sexual Offences,Other Sexual,0,2016,4
E01004364,Waltham Forest,Sexual Offences,Other Sexual,0,2016,6
E01000114,Barking and Dagenham,Sexual Offences,Other Sexual,0,2016,11
E01000114,Barking and Dagenham,Sexual Offences,Other Sexual,0,2016,9
E01000080,Barking and Dagenham,Sexual Offences,Other Sexual,0,2016,8
E01000080,Barking and Dagenham,Sexual Offences,Other Sexual,0,2016,4
E01000054,Barking and Dagenham,Sexual Offences,Other Sexual,0,2016,10
E01000032,Barking and Dagenham,Sexual Offences,Other Sexual,0,2016,9
E01000015,Barking and Dagenham,Sexual Offences,Other Sexual,0,2016,12
E01002973,Kingston upon Thames,Sexual Offences,Other Sexual,0,2016,2
E01003008,Kingston upon Thames,Sexual Offences,Other Sexual,0,2016,7
E01003856,Richmond upon Thames,Sexual Offences,Other Sexual,0,2016,6
E01003906,Richmond upon Thames,Sexual Offences,Other Sexual,0,2016,10
E01004467,Waltham Forest,Sexual Offences,Other Sexual,0,2016,3
E01004430,Waltham Forest,Sexual Offences,Other Sexual,0,2016,1
E01000072,Barking and Dagenham,Sexual Offences,Other Sexual,0,2016,1
E01002988,Kingston upon Thames,Sexual Offences,Other Sexual,0,2016,2
E01002978,Kingston upon Thames,Sexual Offences,Other Sexual,0,2016,7
E01003845,Richmond upon Thames,Sexual Offences,Other Sexual,0,2016,3
E01003876,Richmond upon Thames,Sexual Offences,Other Sexual,0,2016,4
E01003860,Richmond upon Thames,Sexual Offences,Other Sexual,0,2016,12
E01001953,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2016,12
E01001866,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2016,3
E01002815,Kensington and Chelsea,Sexual Offences,Other Sexual,0,2016,8
E01004666,Westminster,Sexual Offences,Other Sexual,0,2016,12
E01004714,Westminster,Sexual Offences,Other Sexual,0,2016,3
E01004735,Westminster,Sexual Offences,Other Sexual,0,2016,3
E01004662,Westminster,Sexual Offences,Other Sexual,0,2016,8
E01004757,Westminster,Sexual Offences,Other Sexual,0,2016,11
E01004250,Tower Hamlets,Sexual Offences,Other Sexual,0,2016,5
E01004230,Tower Hamlets,Sexual Offences,Other Sexual,0,2016,11
E01004292,Tower Hamlets,Sexual Offences,Other Sexual,0,2016,9
E01004430,Waltham Forest,Sexual Offences,Other Sexual,0,2016,7
E01000081,Barking and Dagenham,Sexual Offences,Other Sexual,0,2016,9
E01000012,Barking and Dagenham,Sexual Offences,Other Sexual,0,2016,7
E01002930,Kingston upon Thames,Sexual Offences,Other Sexual,0,2016,12
E01003906,Richmond upon Thames,Sexual Offences,Other Sexual,0,2016,6
E01003844,Richmond upon Thames,Sexual Offences,Other Sexual,0,2016,6
E01001855,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2016,3
E01001941,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2016,5
E01001883,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2016,7
E01002885,Kensington and Chelsea,Sexual Offences,Other Sexual,0,2016,4
E01002726,Islington,Sexual Offences,Other Sexual,0,2016,3
E01002748,Islington,Sexual Offences,Other Sexual,0,2016,2
E01003783,Redbridge,Sexual Offences,Other Sexual,0,2016,5
E01003781,Redbridge,Sexual Offences,Other Sexual,0,2016,5
E01003703,Redbridge,Sexual Offences,Other Sexual,0,2016,1
E01003643,Redbridge,Sexual Offences,Other Sexual,0,2016,7
E01003696,Redbridge,Sexual Offences,Other Sexual,0,2016,11
E01004074,Southwark,Sexual Offences,Other Sexual,0,2016,3
E01004055,Southwark,Sexual Offences,Other Sexual,0,2016,7
E01003980,Southwark,Sexual Offences,Other Sexual,0,2016,12
E01003964,Southwark,Sexual Offences,Other Sexual,0,2016,12
E01003918,Southwark,Sexual Offences,Other Sexual,0,2016,12
E01002529,Hillingdon,Sexual Offences,Other Sexual,0,2016,7
E01002396,Hillingdon,Sexual Offences,Other Sexual,0,2016,9
E01002456,Hillingdon,Sexual Offences,Other Sexual,0,2016,7
E01002398,Hillingdon,Sexual Offences,Other Sexual,0,2016,9
E01002456,Hillingdon,Sexual Offences,Other Sexual,0,2016,4
E01002505,Hillingdon,Sexual Offences,Other Sexual,0,2016,9
E01002532,Hillingdon,Sexual Offences,Other Sexual,0,2016,3
E01004579,Wandsworth,Sexual Offences,Other Sexual,0,2016,2
E01004640,Wandsworth,Sexual Offences,Other Sexual,0,2016,2
E01004549,Wandsworth,Sexual Offences,Other Sexual,0,2016,6
E01001903,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2016,5
E01001922,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2016,1
E01001898,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2016,11
E01001911,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2016,4
E01002887,Kensington and Chelsea,Sexual Offences,Other Sexual,0,2016,7
E01002799,Islington,Sexual Offences,Other Sexual,0,2016,3
E01003703,Redbridge,Sexual Offences,Other Sexual,0,2016,7
E01003918,Southwark,Sexual Offences,Other Sexual,0,2016,10
E01004018,Southwark,Sexual Offences,Other Sexual,0,2016,5
E01002397,Hillingdon,Sexual Offences,Other Sexual,0,2016,2
E01002465,Hillingdon,Sexual Offences,Other Sexual,0,2016,5
E01002550,Hillingdon,Sexual Offences,Other Sexual,0,2016,8
E01002394,Hillingdon,Sexual Offences,Other Sexual,0,2016,3
E01004552,Wandsworth,Sexual Offences,Other Sexual,0,2016,9
E01004640,Wandsworth,Sexual Offences,Other Sexual,0,2016,3
E01004542,Wandsworth,Sexual Offences,Other Sexual,0,2016,12
E01002039,Haringey,Sexual Offences,Other Sexual,0,2016,8
E01002017,Haringey,Sexual Offences,Other Sexual,0,2016,6
E01002017,Haringey,Sexual Offences,Other Sexual,0,2016,3
E01002004,Haringey,Sexual Offences,Other Sexual,0,2016,6
E01002351,Havering,Sexual Offences,Other Sexual,0,2016,8
E01002641,Hounslow,Sexual Offences,Other Sexual,0,2016,10
E01002610,Hounslow,Sexual Offences,Other Sexual,0,2016,2
E01002591,Hounslow,Sexual Offences,Other Sexual,0,2016,10
E01003219,Lewisham,Sexual Offences,Other Sexual,0,2016,3
E01003189,Lewisham,Sexual Offences,Other Sexual,0,2016,8
E01003298,Lewisham,Sexual Offences,Other Sexual,0,2016,7
E01003318,Lewisham,Sexual Offences,Other Sexual,0,2016,8
E01001614,Greenwich,Sexual Offences,Other Sexual,0,2016,2
